"TOA5","Compass_PTR_TR_312","CR1000X","28735","CR1000X.Std.05.01","CPU:COMPASS_v3.CR1X","60334","WaterLevel600B"
"TIMESTAMP","RECORD","PB","Statname","Aquatroll_IDB(1)","Barometric_Pressure600B","Temperature600B","Actual_Conductivity600B","Specific_Conductivity600B","Salinity600B","TDS600B","Water_Density600B","Resistivity600B","pH600B","pH_mV600B","pH_ORP600B","RDO_concen600B","RDO_perc_sat600B","RDO_part_Pressure600B","Pressure600B","Depth600B","Voltage_Ext600B","Battery_Int600B"
"2023-03-09 03:30:00",28467,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",758.56,9.06,2597.6,3734.8,1.96,2.43,1.001,384.97,7.04,-34.3,18.7,0,0,-0.45,3.262,248.76,11.353,58
"2023-03-09 03:45:00",28468,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",758.55,9.06,2597.8,3735.4,1.96,2.43,1.001,384.94,7.04,-34.2,21.7,0,0,-0.46,3.266,248.97,11.344,58
"2023-03-09 04:00:00",28469,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",758.61,9.06,2597.9,3735.6,1.96,2.43,1.001,384.92,7.04,-34.3,23.6,0,0,-0.46,3.265,248.94,11.353,58
"2023-03-09 04:15:00",28470,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",758.47,9.06,2603,3742.6,1.96,2.43,1.001,384.17,7.04,-34.2,19.5,0,0,-0.45,3.264,248.86,11.344,58
"2023-03-09 04:30:00",28471,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",758.45,9.06,2602.5,3742.1,1.96,2.43,1.001,384.24,7.04,-34.3,22.2,0,0,-0.44,3.267,249.02,11.344,58
"2023-03-09 04:45:00",28472,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",758.53,9.05,2602.4,3742.1,1.96,2.43,1.001,384.26,7.04,-34.2,24.7,0,0,-0.44,3.264,248.87,11.362,58
"2023-03-09 05:00:00",28473,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",758.72,9.05,2602.3,3741.9,1.96,2.43,1.001,384.28,7.04,-34.2,26.8,0,0,-0.46,3.265,248.97,11.353,58
"2023-03-09 05:15:00",28474,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",758.54,9.06,2604.4,3744.6,1.96,2.43,1.001,383.97,7.03,-34.2,15.4,0,0,-0.45,3.263,248.77,11.371,58
"2023-03-09 05:30:00",28475,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",758.39,9.05,2604.1,3744.6,1.96,2.43,1.001,384,7.04,-34.2,18.2,0,0,-0.45,3.262,248.72,11.344,58
"2023-03-09 05:45:00",28476,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",758.48,9.05,2604.2,3744.8,1.96,2.43,1.001,383.99,7.03,-34.2,20.6,0,0,-0.46,3.265,248.94,11.362,58
"2023-03-09 06:00:00",28477,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",758.39,9.05,2604.3,3744.9,1.96,2.43,1.001,383.99,7.03,-34.2,23.5,0,0,-0.44,3.262,248.77,11.344,58
"2023-03-09 06:15:00",28478,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",758.46,9.06,2608.6,3750.7,1.97,2.44,1.001,383.35,7.04,-34.2,21.3,0,0,-0.45,3.264,248.81,11.362,58
"2023-03-09 06:30:00",28479,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",758.38,9.05,2607.7,3749.9,1.97,2.44,1.001,383.47,7.03,-34.2,23.7,0,0,-0.45,3.261,248.7,11.344,58
"2023-03-09 06:45:00",28480,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",758.34,9.05,2607.7,3749.9,1.97,2.44,1.001,383.48,7.03,-34.2,25.9,0,0,-0.44,3.263,248.79,11.344,58
"2023-03-09 07:00:00",28481,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",758.25,9.05,2607.6,3749.8,1.97,2.44,1.001,383.5,7.03,-34.1,28.3,0,0,-0.44,3.259,248.53,11.353,58
"2023-03-09 07:15:00",28482,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",758.25,9.06,2603.8,3743.9,1.96,2.43,1.001,384.06,7.03,-34.1,16.9,0,0,-0.45,3.261,248.65,11.353,58
"2023-03-09 07:30:00",28483,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",758.39,9.05,2603.6,3743.9,1.96,2.43,1.001,384.09,7.04,-34.2,19.2,0,0,-0.44,3.262,248.71,11.344,58
"2023-03-09 07:45:00",28484,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",758.35,9.05,2603.6,3744.1,1.96,2.43,1.001,384.08,7.03,-34.1,21.8,0,0,-0.44,3.262,248.75,11.371,58
"2023-03-09 08:00:00",28485,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",758.34,9.05,2603.5,3744,1.96,2.43,1.001,384.11,7.03,-34.2,24.2,0,0,-0.44,3.262,248.73,11.353,58
"2023-03-09 08:15:00",28486,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",758.46,9.06,2613.6,3758.1,1.97,2.44,1.001,382.62,7.04,-34.2,21.1,0,0,-0.45,3.261,248.66,11.362,58
"2023-03-09 08:30:00",28487,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",758.4,9.05,2611.5,3755.6,1.97,2.44,1.001,382.92,7.04,-34.3,26.6,0,0,-0.44,3.259,248.55,11.362,58
"2023-03-09 08:45:00",28488,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",758.42,9.05,2611,3754.9,1.97,2.44,1.001,382.99,7.04,-34.3,30.8,0,0,-0.45,3.262,248.73,11.362,58
"2023-03-09 09:00:00",28489,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",758.45,9.05,2610.3,3753.9,1.97,2.44,1.001,383.1,7.04,-34.3,34.8,0,0,-0.45,3.26,248.54,11.353,58
"2023-03-09 09:15:00",28490,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",758.51,9.05,2611.4,3755.1,1.97,2.44,1.001,382.93,7.04,-34.3,26.3,0,0,-0.45,3.258,248.45,11.362,58
"2023-03-09 09:30:00",28491,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",758.45,9.05,2610.9,3754.7,1.97,2.44,1.001,383.01,7.04,-34.2,30.2,0,0,-0.45,3.255,248.24,11.362,58
"2023-03-09 09:45:00",28492,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",758.5,9.05,2609.9,3753.5,1.97,2.44,1.001,383.15,7.03,-34.2,33.4,0,0,-0.44,3.258,248.47,11.335,58
"2023-03-09 10:00:00",28493,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",758.6,9.05,2608.6,3751.5,1.97,2.44,1.001,383.34,7.03,-34.2,35.9,0,0,-0.44,3.257,248.41,11.371,58
"2023-03-09 10:15:00",28494,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",758.58,9.05,2610.2,3753.4,1.97,2.44,1.001,383.11,7.03,-34.2,36.1,0,0,-0.44,3.256,248.34,11.362,58
"2023-03-09 10:30:00",28495,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",758.68,9.05,2608.7,3751.6,1.97,2.44,1.001,383.33,7.04,-34.2,38.8,0,0,-0.46,3.257,248.36,11.353,58
"2023-03-09 10:45:00",28496,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",758.51,9.05,2606.6,3748.8,1.97,2.44,1.001,383.63,7.03,-34.2,41.6,0,0,-0.45,3.254,248.18,11.371,58
"2023-03-09 11:00:00",28497,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",758.21,9.05,2605.8,3747.6,1.97,2.44,1.001,383.76,7.03,-34.1,44,0,0,-0.45,3.256,248.31,11.353,58
"2023-03-09 11:15:00",28498,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",758.03,9.05,2607,3748.8,1.97,2.44,1.001,383.58,7.03,-34.2,29.4,0,0,-0.45,3.257,248.41,11.344,58
"2023-03-09 11:30:00",28499,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",757.86,9.05,2607.3,3749.7,1.97,2.44,1.001,383.54,7.04,-34.2,32.7,0,0,-0.44,3.258,248.45,11.353,58
"2023-03-09 11:45:00",28500,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",757.78,9.05,2608.3,3751.2,1.97,2.44,1.001,383.4,7.03,-34.1,35.4,0,0,-0.46,3.258,248.48,11.362,58
"2023-03-09 12:00:00",28501,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",757.72,9.05,2609,3752.2,1.97,2.44,1.001,383.32,7.03,-34.2,37.6,0,0,-0.45,3.258,248.49,11.362,58
"2023-03-09 12:15:00",28502,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",757.67,9.05,2616.3,3762.2,1.97,2.45,1.001,382.22,7.03,-34,32.1,0,0,-0.44,3.26,248.57,11.38,58
"2023-03-09 12:30:00",28503,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",757.56,9.05,2615.9,3761.9,1.97,2.45,1.001,382.28,7.04,-34.2,33.8,0,0,-0.45,3.26,248.58,11.353,58
"2023-03-09 12:45:00",28504,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",757.43,9.05,2615.9,3762,1.97,2.45,1.001,382.28,7.04,-34.2,35.3,0,0,-0.44,3.26,248.57,11.371,58
"2023-03-09 13:00:00",28505,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",757.22,9.05,2616,3762.2,1.97,2.45,1.001,382.26,7.04,-34.2,37.1,0,0,-0.45,3.26,248.6,11.371,58
"2023-03-09 13:15:00",28506,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",757.18,9.05,2619.2,3766.4,1.98,2.45,1.001,381.8,7.04,-34.2,24.3,0,0,-0.45,3.263,248.8,11.353,58
"2023-03-09 13:30:00",28507,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",757.01,9.05,2619.1,3766.7,1.98,2.45,1.001,381.81,7.03,-34.1,29.2,0,0,-0.45,3.267,249.06,11.38,58
"2023-03-09 13:45:00",28508,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",756.98,9.05,2619.2,3766.9,1.98,2.45,1.001,381.8,7.03,-34.1,31.4,0,0,-0.45,3.267,249.05,11.371,58
"2023-03-09 14:00:00",28509,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",756.72,9.05,2619.5,3767.4,1.98,2.45,1.001,381.76,7.03,-34.1,33.4,0,0,-0.44,3.265,248.93,11.353,58
"2023-03-09 14:15:00",28510,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",756.49,9.05,2624.2,3773.7,1.98,2.45,1.001,381.07,7.03,-34.1,30.8,0,0,-0.46,3.266,249.05,11.362,58
"2023-03-09 14:30:00",28511,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",756.54,9.05,2624,3773.6,1.98,2.45,1.001,381.1,7.03,-34.1,33.4,0,0,-0.44,3.265,248.96,11.371,58
"2023-03-09 14:45:00",28512,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",756.15,9.05,2623.8,3773.6,1.98,2.45,1.001,381.12,7.03,-34.1,35.8,0,0,-0.45,3.269,249.22,11.353,58
"2023-03-09 15:00:00",28513,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",755.97,9.05,2624,3773.9,1.98,2.45,1.001,381.09,7.03,-34.1,37.5,0,0,-0.45,3.27,249.31,11.371,58
"2023-03-09 15:15:00",28514,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",755.99,9.05,2627,3777.7,1.98,2.46,1.001,380.67,7.03,-34.1,22.6,0,0,-0.44,3.274,249.58,11.371,58
"2023-03-09 15:30:00",28515,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",755.83,9.05,2626.8,3777.9,1.98,2.46,1.001,380.68,7.03,-34.1,26.7,0,0,-0.44,3.271,249.36,11.38,58
"2023-03-09 15:45:00",28516,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",755.48,9.05,2626.8,3777.8,1.98,2.46,1.001,380.69,7.03,-34.1,30.1,0,0,-0.45,3.273,249.5,11.362,58
"2023-03-09 16:00:00",28517,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",755.27,9.05,2627.4,3778.7,1.98,2.46,1.001,380.61,7.03,-34.1,32.5,0,0,-0.46,3.275,249.66,11.353,58
"2023-03-09 16:15:00",28518,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",755.06,9.05,2632.8,3786,1.99,2.46,1.001,379.83,7.03,-34.1,29.1,0,0,-0.46,3.275,249.65,11.362,58
"2023-03-09 16:30:00",28519,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",754.74,9.05,2632.4,3785.8,1.99,2.46,1.001,379.88,7.03,-34.1,31.9,0,0,-0.46,3.28,249.99,11.362,58
"2023-03-09 16:45:00",28520,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",754.85,9.05,2632.7,3786.3,1.99,2.46,1.001,379.84,7.03,-34.1,33.9,0,0,-0.45,3.279,249.92,11.38,58
"2023-03-09 17:00:00",28521,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",754.74,9.05,2632.7,3786.4,1.99,2.46,1.001,379.84,7.03,-34.1,35.6,0,0,-0.44,3.285,250.36,11.362,58
"2023-03-09 17:15:00",28522,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",754.64,9.05,2637.3,3792.6,1.99,2.47,1.001,379.17,7.03,-34,20.9,0,0,-0.44,3.283,250.24,11.353,58
"2023-03-09 17:30:00",28523,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",754.7,9.05,2637.1,3792.7,1.99,2.47,1.001,379.2,7.03,-34,24.7,0,0,-0.46,3.284,250.3,11.344,58
"2023-03-09 17:45:00",28524,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",754.76,9.05,2637.1,3792.9,1.99,2.47,1.001,379.2,7.03,-34,27.7,0,0,-0.44,3.284,250.26,11.371,58
"2023-03-09 18:00:00",28525,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",754.42,9.05,2637.4,3793.4,1.99,2.47,1.001,379.16,7.03,-33.9,29.8,0,0,-0.44,3.284,250.3,11.371,58
"2023-03-09 18:15:00",28526,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",754.27,9.05,2643.1,3801.1,2,2.47,1.001,378.34,7.03,-33.9,27.2,0,0,-0.44,3.287,250.5,11.371,58
"2023-03-09 18:30:00",28527,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",753.94,9.05,2642.6,3800.7,2,2.47,1.001,378.41,7.03,-33.9,29.1,0,0,-0.46,3.285,250.35,11.362,58
"2023-03-09 18:45:00",28528,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",753.7,9.05,2642.6,3800.8,2,2.47,1.001,378.42,7.03,-33.9,31,0,0,-0.45,3.284,250.31,11.353,58
"2023-03-09 19:00:00",28529,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",753.68,9.05,2642.9,3801.2,2,2.47,1.001,378.38,7.03,-33.9,32.6,0,0,-0.45,3.287,250.53,11.353,58
"2023-03-09 19:15:00",28530,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",753.46,9.05,2647.9,3808,2,2.48,1.001,377.66,7.03,-33.8,23.4,0,0,-0.45,3.293,250.88,11.353,58
"2023-03-09 19:30:00",28531,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",753.24,9.05,2648.1,3808.6,2,2.48,1.001,377.63,7.03,-33.8,26,0,0,-0.45,3.291,250.74,11.362,58
"2023-03-09 19:45:00",28532,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",752.93,9.04,2648.3,3809.1,2,2.48,1.001,377.6,7.03,-33.9,28,0,0,-0.44,3.294,250.96,11.362,58
"2023-03-09 20:00:00",28533,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",752.75,9.04,2648.7,3809.7,2,2.48,1.001,377.55,7.03,-33.8,29.4,0,0,-0.45,3.292,250.87,11.353,58
"2023-03-09 20:15:00",28534,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",752.69,9.05,2654.7,3817.8,2,2.48,1.001,376.69,7.03,-33.8,26.8,0,0,-0.46,3.294,250.96,11.362,58
"2023-03-09 20:30:00",28535,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",752.68,9.05,2654.5,3817.8,2,2.48,1.001,376.72,7.03,-33.8,28.4,0,0,-0.45,3.297,251.21,11.362,58
"2023-03-09 20:45:00",28536,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",752.64,9.04,2654.4,3817.9,2,2.48,1.001,376.73,7.03,-33.9,29.7,0,0,-0.44,3.299,251.31,11.362,58
"2023-03-09 21:00:00",28537,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",752.27,9.04,2654.5,3818.1,2,2.48,1.001,376.73,7.03,-33.8,31.3,0,0,-0.45,3.301,251.45,11.353,58
"2023-03-09 21:15:00",28538,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",751.97,9.05,2658.7,3823.6,2.01,2.49,1.001,376.13,7.03,-33.8,20.6,0,0,-0.46,3.302,251.5,11.362,58
"2023-03-09 21:30:00",28539,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",751.82,9.04,2658.9,3824.3,2.01,2.49,1.001,376.1,7.03,-33.8,23.4,0,0,-0.45,3.304,251.68,11.371,58
"2023-03-09 21:45:00",28540,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",751.76,9.04,2659.2,3825,2.01,2.49,1.001,376.05,7.03,-33.8,25.6,0,0,-0.45,3.303,251.57,11.353,58
"2023-03-09 22:00:00",28541,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",751.72,9.04,2659.5,3825.4,2.01,2.49,1.001,376,7.03,-33.7,27.7,0,0,-0.45,3.305,251.75,11.362,58
"2023-03-09 22:15:00",28542,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",751.82,9.05,2666.2,3834.6,2.01,2.49,1.001,375.07,7.03,-33.7,25.3,0,0,-0.46,3.303,251.62,11.371,58
"2023-03-09 22:30:00",28543,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",752.07,9.04,2665.5,3833.9,2.01,2.49,1.001,375.17,7.03,-33.7,27.1,0,0,-0.45,3.302,251.53,11.371,58
"2023-03-09 22:45:00",28544,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",751.88,9.04,2665.1,3833.7,2.01,2.49,1.001,375.21,7.03,-33.7,29.1,0,0,-0.45,3.302,251.57,11.353,58
"2023-03-09 23:00:00",28545,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",751.93,9.04,2664.9,3833.5,2.01,2.49,1.001,375.25,7.03,-33.7,31.3,0,0,-0.45,3.303,251.64,11.362,58
"2023-03-09 23:15:00",28546,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",751.51,9.04,2666.9,3835.8,2.01,2.49,1.001,374.97,7.03,-33.7,16.4,0,0,-0.45,3.304,251.68,11.344,58
"2023-03-09 23:30:00",28547,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",751.43,9.04,2667,3836.2,2.01,2.49,1.001,374.95,7.03,-33.7,19.3,0,0,-0.45,3.301,251.47,11.353,58
"2023-03-09 23:45:00",28548,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",751.34,9.04,2667.2,3836.6,2.02,2.49,1.001,374.94,7.03,-33.7,22.2,0,0,-0.45,3.304,251.68,11.371,58
"2023-03-10 00:00:00",28549,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",751.02,9.04,2667.3,3837,2.02,2.49,1.001,374.93,7.03,-33.7,24.3,0,0,-0.44,3.305,251.76,11.371,58
"2023-03-10 00:15:00",28550,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",750.72,9.05,2672.8,3844.1,2.02,2.5,1.001,374.14,7.03,-33.7,23,0,0,-0.45,3.31,252.11,11.371,58
"2023-03-10 00:30:00",28551,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",750.6,9.04,2672.2,3843.7,2.02,2.5,1.001,374.22,7.03,-33.7,25.9,0,0,-0.45,3.305,251.77,11.371,58
"2023-03-10 00:45:00",28552,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",750.43,9.04,2672.1,3843.6,2.02,2.5,1.001,374.24,7.03,-33.6,28,0,0,-0.45,3.307,251.9,11.371,58
"2023-03-10 01:00:00",28553,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",750.08,9.04,2672.2,3843.9,2.02,2.5,1.001,374.23,7.03,-33.6,29.7,0,0,-0.45,3.308,251.98,11.344,58
"2023-03-10 01:15:00",28554,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",750.09,9.05,2677.1,3850.5,2.02,2.5,1.001,373.54,7.02,-33.5,16.9,0,0,-0.46,3.313,252.29,11.371,58
"2023-03-10 01:30:00",28555,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",749.88,9.04,2677,3850.6,2.02,2.5,1.001,373.55,7.02,-33.5,19.3,0,0,-0.45,3.312,252.23,11.362,58
"2023-03-10 01:45:00",28556,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",749.51,9.04,2677.3,3851.2,2.02,2.5,1.001,373.52,7.02,-33.5,21.5,0,0,-0.44,3.309,252.05,11.335,58
"2023-03-10 02:00:00",28557,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",749.06,9.04,2677.9,3852,2.02,2.5,1.001,373.43,7.02,-33.5,23.4,0,0,-0.45,3.313,252.32,11.362,58
"2023-03-10 02:15:00",28558,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",748.94,9.05,2682.6,3858.4,2.03,2.51,1.001,372.77,7.02,-33.5,21.4,0,0,-0.45,3.315,252.46,11.335,58
"2023-03-10 02:30:00",28559,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",748.74,9.04,2682.4,3858.4,2.03,2.51,1.001,372.8,7.02,-33.5,23.2,0,0,-0.45,3.318,252.68,11.371,58
"2023-03-10 02:45:00",28560,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",748.38,9.04,2682.1,3858.1,2.03,2.51,1.001,372.84,7.02,-33.5,25.1,0,0,-0.45,3.316,252.53,11.344,58
"2023-03-10 03:00:00",28561,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",747.95,9.04,2682.6,3858.8,2.03,2.51,1.001,372.77,7.02,-33.5,26.9,0,0,-0.45,3.318,252.7,11.353,58
"2023-03-10 03:15:00",28562,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",747.59,9.05,2686.2,3863.6,2.03,2.51,1.001,372.27,7.02,-33.4,14.6,0,0,-0.46,3.322,252.96,11.362,58
"2023-03-10 03:30:00",28563,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",747.14,9.04,2686.5,3864.1,2.03,2.51,1.001,372.24,7.02,-33.5,16.9,0,0,-0.44,3.326,253.23,11.353,58
"2023-03-10 03:45:00",28564,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",746.82,9.04,2687.1,3865.1,2.03,2.51,1.001,372.15,7.02,-33.4,19.2,0,0,-0.44,3.327,253.3,11.353,58
"2023-03-10 04:00:00",28565,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",746.46,9.04,2687.7,3866,2.03,2.51,1.001,372.06,7.02,-33.4,21.6,0,0,-0.45,3.329,253.44,11.362,58
"2023-03-10 04:15:00",28566,312,"COMPASS_PTR_TR","813IN-SITU AT600V229 8",746.39,9.05,2693.8,3874.4,2.04,2.52,1.001,371.22,7.02,-33.4,18.4,0,0,-0.45,3.333,253.75,11.353,58
