"TOA5","Compass_OWC_UP_323","CR1000X","28722","CR1000X.Std.05.01","CPU:COMPASS_v3.CR1X","57162","WaterLevel600B"
"TIMESTAMP","RECORD","PB","Statname","Aquatroll_IDB(1)","Barometric_Pressure600B","Temperature600B","Actual_Conductivity600B","Specific_Conductivity600B","Salinity600B","TDS600B","Water_Density600B","Resistivity600B","pH600B","pH_mV600B","pH_ORP600B","RDO_concen600B","RDO_perc_sat600B","RDO_part_Pressure600B","Pressure600B","Depth600B","Voltage_Ext600B","Battery_Int600B"
"2023-01-08 03:30:00",28095,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",756.96,6.88,274.2,419.36,0.2,0.27,1,3647,6.83,-7.1,102.3,0,0,-0.57,0.41,48.01,11.281,76
"2023-01-08 03:45:00",28096,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",756.96,6.91,276.89,423.08,0.2,0.28,1,3611.5,6.83,-7.1,101.3,0,0,-0.58,0.409,47.91,11.272,76
"2023-01-08 04:00:00",28097,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",756.73,6.88,276.66,423.05,0.2,0.27,1,3614.5,6.83,-7.1,101.2,0,0,-0.57,0.409,47.88,11.281,76
"2023-01-08 04:15:00",28098,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",756.58,6.88,276.52,422.91,0.2,0.27,1,3616.4,6.83,-7.1,101.4,0,0,-0.57,0.407,47.77,11.299,76
"2023-01-08 04:30:00",28099,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",756.33,6.87,276.79,423.36,0.2,0.28,1,3612.9,6.83,-7.2,101.5,0,0,-0.57,0.407,47.74,11.29,76
"2023-01-08 04:45:00",28100,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",756.22,6.89,277.02,423.52,0.2,0.28,1,3609.9,6.83,-7.1,100.1,0,0,-0.57,0.408,47.85,11.281,76
"2023-01-08 05:00:00",28101,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",756.15,6.88,277.09,423.76,0.2,0.28,1,3608.9,6.83,-7.3,100.4,0,0,-0.56,0.405,47.6,11.281,76
"2023-01-08 05:15:00",28102,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",755.97,6.87,276.78,423.34,0.2,0.28,1,3612.9,6.84,-7.4,101.1,0,0,-0.57,0.404,47.57,11.281,76
"2023-01-08 05:30:00",28103,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",755.91,6.87,277.02,423.74,0.2,0.28,1,3609.8,6.84,-7.5,101.6,0,0,-0.57,0.404,47.56,11.281,76
"2023-01-08 05:45:00",28104,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",755.94,6.9,278.92,426.26,0.2,0.28,1,3585.3,6.83,-7.1,99.5,0,0,-0.56,0.405,47.58,11.281,76
"2023-01-08 06:00:00",28105,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",756,6.88,278.68,426.22,0.2,0.28,1,3588.3,6.83,-7.3,100,0,0,-0.56,0.403,47.49,11.299,76
"2023-01-08 06:15:00",28106,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",755.87,6.87,279.06,426.85,0.2,0.28,1,3583.5,6.83,-7.3,100.8,0,0,-0.58,0.408,47.81,11.308,76
"2023-01-08 06:30:00",28107,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",755.94,6.87,278.44,425.96,0.2,0.28,1,3591.4,6.83,-7.2,100.9,0,0,-0.56,0.408,47.81,11.29,76
"2023-01-08 06:45:00",28108,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",755.89,6.88,279.62,427.59,0.2,0.28,1,3576.3,6.83,-7.3,99.3,0,0,-0.57,0.406,47.71,11.299,76
"2023-01-08 07:00:00",28109,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",755.82,6.88,279.59,427.62,0.2,0.28,1,3576.7,6.84,-7.4,99.8,0,0,-0.57,0.406,47.7,11.281,76
"2023-01-08 07:15:00",28110,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",755.83,6.87,279.68,427.84,0.2,0.28,1,3575.5,6.84,-7.4,100.1,0,0,-0.56,0.404,47.57,11.29,76
"2023-01-08 07:30:00",28111,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",755.72,6.87,279.95,428.28,0.2,0.28,1,3572.1,6.83,-7.3,99.9,0,0,-0.57,0.408,47.82,11.29,76
"2023-01-08 07:45:00",28112,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",755.45,6.9,282.55,431.84,0.21,0.28,1,3539.2,6.84,-7.4,99.4,0,0,-0.57,0.405,47.58,11.281,76
"2023-01-08 08:00:00",28113,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",755.31,6.87,282.03,431.4,0.21,0.28,1,3545.7,6.84,-7.4,99.2,0,0,-0.57,0.405,47.63,11.29,76
"2023-01-08 08:15:00",28114,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",755.24,6.87,281.45,430.58,0.2,0.28,1,3553,6.84,-7.4,99,0,0,-0.56,0.404,47.56,11.308,76
"2023-01-08 08:30:00",28115,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",755.22,6.87,281.75,431.07,0.21,0.28,1,3549.2,6.83,-7.3,99.7,0,0,-0.57,0.404,47.46,11.281,76
"2023-01-08 08:45:00",28116,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",755.02,6.88,282.85,432.59,0.21,0.28,1,3535.5,6.83,-7.3,96.9,0,0,-0.56,0.404,47.57,11.308,76
"2023-01-08 09:00:00",28117,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",755.03,6.87,282.44,432.05,0.21,0.28,1,3540.6,6.84,-7.5,98.5,0,0,-0.57,0.403,47.47,11.281,76
"2023-01-08 09:15:00",28118,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",754.91,6.87,282.67,432.47,0.21,0.28,1,3537.6,6.84,-7.5,99.3,0,0,-0.57,0.405,47.64,11.29,76
"2023-01-08 09:30:00",28119,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",754.87,6.86,282.31,431.95,0.21,0.28,1,3542.2,6.84,-7.4,99.7,0,0,-0.57,0.403,47.44,11.281,76
"2023-01-08 09:45:00",28120,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",754.75,6.89,285.99,437.18,0.21,0.28,1,3496.6,6.84,-7.4,98.2,0,0,-0.56,0.404,47.53,11.263,76
"2023-01-08 10:00:00",28121,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",754.7,6.87,284.58,435.35,0.21,0.28,1,3514,6.84,-7.5,98.6,0,0,-0.56,0.405,47.58,11.281,76
"2023-01-08 10:15:00",28122,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",754.73,6.86,284.42,435.18,0.21,0.28,1,3515.9,6.84,-7.5,98.9,0,0,-0.57,0.406,47.69,11.299,76
"2023-01-08 10:30:00",28123,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",754.71,6.86,283.85,434.33,0.21,0.28,1,3523,6.84,-7.5,99.4,0,0,-0.57,0.405,47.59,11.272,76
"2023-01-08 10:45:00",28124,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",754.69,6.87,285.69,436.98,0.21,0.28,1,3500.3,6.84,-7.6,97.9,0,0,-0.56,0.404,47.42,11.272,76
"2023-01-08 11:00:00",28125,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",754.38,6.87,285.51,436.81,0.21,0.28,1,3502.5,6.84,-7.7,98.4,0,0,-0.57,0.403,47.47,11.281,76
"2023-01-08 11:15:00",28126,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",754.28,6.86,285.81,437.33,0.21,0.28,1,3498.8,6.84,-7.7,98.8,0,0,-0.57,0.404,47.56,11.308,76
"2023-01-08 11:30:00",28127,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",754.19,6.86,285.37,436.7,0.21,0.28,1,3504.2,6.84,-7.7,99.3,0,0,-0.57,0.404,47.57,11.29,76
"2023-01-08 11:45:00",28128,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",754.07,6.89,288.55,441.13,0.21,0.29,1,3465.6,6.84,-7.7,97.7,0,0,-0.57,0.403,47.51,11.308,76
"2023-01-08 12:00:00",28129,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",753.89,6.86,287.82,440.38,0.21,0.29,1,3474.4,6.84,-7.8,97.7,0,0,-0.57,0.405,47.6,11.29,76
"2023-01-08 12:15:00",28130,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",753.81,6.86,287.13,439.39,0.21,0.29,1,3482.8,6.84,-7.8,98.5,0,0,-0.57,0.405,47.6,11.281,76
"2023-01-08 12:30:00",28131,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",753.62,6.85,287.45,439.93,0.21,0.29,1,3478.8,6.84,-7.8,98.2,0,0,-0.57,0.404,47.59,11.272,76
"2023-01-08 12:45:00",28132,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",753.41,6.87,288.67,441.58,0.21,0.29,1,3464.2,6.85,-8,96.5,0,0,-0.57,0.408,47.81,11.272,76
"2023-01-08 13:00:00",28133,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",753.23,6.86,288.23,441.05,0.21,0.29,1,3469.4,6.85,-8.1,97,0,0,-0.57,0.405,47.62,11.29,76
"2023-01-08 13:15:00",28134,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",752.93,6.85,286.71,438.79,0.21,0.29,1,3487.9,6.85,-8.2,97.1,0,0,-0.57,0.405,47.63,11.317,76
"2023-01-08 13:30:00",28135,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",752.68,6.85,287.95,440.7,0.21,0.29,1,3472.9,6.85,-8.2,97.2,0,0,-0.57,0.402,47.38,11.308,76
"2023-01-08 13:45:00",28136,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",752.27,6.88,290.82,444.71,0.21,0.29,1,3438.6,6.85,-8,96.1,0,0,-0.57,0.402,47.42,11.299,76
"2023-01-08 14:00:00",28137,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.98,6.86,289.79,443.46,0.21,0.29,1,3450.8,6.85,-8,96.5,0,0,-0.57,0.402,47.41,11.299,76
"2023-01-08 14:15:00",28138,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.94,6.85,289.85,443.63,0.21,0.29,1,3450.1,6.85,-8.1,96.8,0,0,-0.57,0.4,47.3,11.299,76
"2023-01-08 14:30:00",28139,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.97,6.85,289.54,443.19,0.21,0.29,1,3453.8,6.85,-8,96.5,0,0,-0.57,0.403,47.46,11.29,76
"2023-01-08 14:45:00",28140,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.94,6.86,291.43,445.89,0.21,0.29,1,3431.4,6.85,-8.2,95,0,0,-0.57,0.401,47.36,11.29,76
"2023-01-08 15:00:00",28141,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.68,6.85,290.8,445.04,0.21,0.29,1,3438.8,6.85,-8.3,94.9,0,0,-0.57,0.407,47.78,11.281,76
"2023-01-08 15:15:00",28142,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.74,6.85,291.96,446.89,0.21,0.29,1,3425.1,6.85,-8.2,95.6,0,0,-0.57,0.403,47.51,11.308,76
"2023-01-08 15:30:00",28143,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.68,6.85,291.54,446.28,0.21,0.29,1,3430,6.85,-8.2,94.7,0,0,-0.57,0.402,47.4,11.29,76
"2023-01-08 15:45:00",28144,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.67,6.88,293.09,448.23,0.21,0.29,1,3411.9,6.85,-8.3,94,0,0,-0.57,0.399,47.24,11.281,76
"2023-01-08 16:00:00",28145,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.62,6.85,293.17,448.73,0.21,0.29,1,3410.9,6.85,-8.4,93.6,0,0,-0.56,0.401,47.36,11.281,76
"2023-01-08 16:15:00",28146,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.55,6.85,292.86,448.29,0.21,0.29,1,3414.6,6.85,-8.3,93.8,0,0,-0.57,0.403,47.39,11.281,76
"2023-01-08 16:30:00",28147,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.52,6.84,293.05,448.62,0.21,0.29,1,3412.4,6.85,-8.4,93.7,0,0,-0.56,0.403,47.46,11.281,76
"2023-01-08 16:45:00",28148,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.6,6.86,294.03,449.96,0.21,0.29,1,3401,6.85,-8.4,93,0,0,-0.57,0.406,47.59,11.299,76
"2023-01-08 17:00:00",28149,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.54,6.85,293.98,449.96,0.21,0.29,1,3401.6,6.86,-8.5,93.5,0,0,-0.57,0.4,47.25,11.299,76
"2023-01-08 17:15:00",28150,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.5,6.84,293.56,449.38,0.21,0.29,1,3406.5,6.85,-8.4,93,0,0,-0.57,0.399,47.18,11.263,76
"2023-01-08 17:30:00",28151,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.3,6.84,293.61,449.5,0.21,0.29,1,3405.9,6.86,-8.5,92.6,0,0,-0.57,0.403,47.49,11.29,76
"2023-01-08 17:45:00",28152,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.26,6.87,296.09,452.88,0.22,0.29,1,3377.3,6.85,-8.4,91.8,0,0,-0.56,0.401,47.32,11.272,76
"2023-01-08 18:00:00",28153,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.15,6.85,295.69,452.61,0.22,0.29,1,3382,6.86,-8.6,91.7,0,0,-0.57,0.402,47.39,11.281,76
"2023-01-08 18:15:00",28154,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.17,6.84,295.54,452.47,0.22,0.29,1,3383.6,6.86,-8.5,91.3,0,0,-0.57,0.402,47.4,11.29,76
"2023-01-08 18:30:00",28155,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.06,6.84,295.92,453.09,0.22,0.29,1,3379.3,6.86,-8.5,91.1,0,0,-0.58,0.401,47.32,11.299,76
"2023-01-08 18:45:00",28156,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.1,6.85,296.76,454.17,0.22,0.3,1,3369.7,6.86,-8.7,90.8,0,0,-0.56,0.399,47.22,11.281,76
"2023-01-08 19:00:00",28157,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.16,6.85,296.25,453.5,0.22,0.29,1,3375.5,6.86,-8.7,90.8,0,0,-0.57,0.402,47.37,11.29,76
"2023-01-08 19:15:00",28158,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.11,6.84,295.98,453.18,0.22,0.29,1,3378.7,6.86,-8.6,90.3,0,0,-0.57,0.4,47.27,11.281,76
"2023-01-08 19:30:00",28159,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.07,6.84,296.63,454.19,0.22,0.3,1,3371.2,6.86,-8.7,90,0,0,-0.57,0.4,47.2,11.308,76
"2023-01-08 19:45:00",28160,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",750.95,6.87,299.24,457.76,0.22,0.3,1,3341.9,6.86,-8.6,89,0,0,-0.57,0.4,47.25,11.299,76
"2023-01-08 20:00:00",28161,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",750.95,6.84,298.32,456.71,0.22,0.3,1,3352.1,6.86,-8.6,87.7,0,0,-0.56,0.4,47.29,11.272,76
"2023-01-08 20:15:00",28162,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.03,6.84,297.86,456.1,0.22,0.3,1,3357.3,6.86,-8.5,87.5,0,0,-0.57,0.398,47.11,11.272,76
"2023-01-08 20:30:00",28163,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",750.92,6.83,298.44,457.03,0.22,0.3,1,3350.7,6.86,-8.5,87.4,0,0,-0.57,0.399,47.19,11.281,76
"2023-01-08 20:45:00",28164,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",750.97,6.85,300.01,459.23,0.22,0.3,1,3333.2,6.86,-8.7,87.7,0,0,-0.57,0.403,47.48,11.281,76
"2023-01-08 21:00:00",28165,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",750.99,6.84,299.73,458.92,0.22,0.3,1,3336.3,6.86,-8.9,86.8,0,0,-0.57,0.401,47.33,11.29,76
"2023-01-08 21:15:00",28166,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.03,6.83,299.23,458.23,0.22,0.3,1,3341.9,6.86,-8.8,86.4,0,0,-0.57,0.401,47.27,11.281,76
"2023-01-08 21:30:00",28167,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.04,6.83,299.64,458.89,0.22,0.3,1,3337.3,6.86,-8.7,86.6,0,0,-0.58,0.401,47.34,11.281,76
"2023-01-08 21:45:00",28168,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.13,6.86,302.54,462.88,0.22,0.3,1,3305.3,6.86,-8.7,87.6,0,0,-0.58,0.403,47.49,11.281,76
"2023-01-08 22:00:00",28169,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.15,6.84,302.09,462.57,0.22,0.3,1,3310.2,6.86,-8.7,86.5,0,0,-0.57,0.401,47.35,11.299,76
"2023-01-08 22:15:00",28170,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.12,6.83,301.77,462.16,0.22,0.3,1,3313.8,6.86,-8.7,85.8,0,0,-0.57,0.399,47.23,11.299,76
"2023-01-08 22:30:00",28171,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.1,6.83,301.11,461.19,0.22,0.3,1,3321,6.86,-8.7,85.9,0,0,-0.56,0.398,47.15,11.281,76
"2023-01-08 22:45:00",28172,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751,6.84,303.22,464.24,0.22,0.3,1,3297.9,6.86,-8.9,86.2,0,0,-0.57,0.398,47.12,11.281,76
"2023-01-08 23:00:00",28173,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.19,6.83,302.61,463.41,0.22,0.3,1,3304.6,6.86,-8.8,85.4,0,0,-0.56,0.4,47.28,11.299,76
"2023-01-08 23:15:00",28174,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.1,6.83,302.63,463.53,0.22,0.3,1,3304.4,6.86,-8.9,84.8,0,0,-0.57,0.396,46.96,11.281,76
"2023-01-08 23:30:00",28175,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.03,6.82,303.08,464.26,0.22,0.3,1,3299.5,6.86,-8.9,84.5,0,0,-0.58,0.4,47.25,11.263,76
"2023-01-08 23:45:00",28176,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.1,6.86,306.24,468.63,0.22,0.3,1,3265.4,6.86,-9,85.5,0,0,-0.58,0.398,47.13,11.254,76
"2023-01-09 00:00:00",28177,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.14,6.83,305.54,467.9,0.22,0.3,1,3272.9,6.86,-9,83.8,0,0,-0.58,0.394,46.88,11.29,76
"2023-01-09 00:15:00",28178,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.1,6.82,305.43,467.85,0.22,0.3,1,3274.1,6.87,-9,83.6,0,0,-0.57,0.397,46.95,11.281,76
"2023-01-09 00:30:00",28179,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",751.01,6.82,304.49,466.45,0.22,0.3,1,3284.1,6.86,-9,83.2,0,0,-0.57,0.394,46.85,11.29,76
"2023-01-09 00:45:00",28180,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",750.71,6.83,305.99,468.57,0.22,0.3,1,3268.1,6.87,-9,84.2,0,0,-0.56,0.4,47.3,11.29,76
"2023-01-09 01:00:00",28181,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",750.77,6.83,306.33,469.18,0.22,0.3,1,3264.5,6.87,-9.2,83.2,0,0,-0.58,0.396,46.97,11.308,76
"2023-01-09 01:15:00",28182,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",750.59,6.82,305.75,468.38,0.22,0.3,1,3270.7,6.87,-9.1,82.6,0,0,-0.56,0.401,47.3,11.308,76
"2023-01-09 01:30:00",28183,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",750.58,6.82,306.04,468.86,0.22,0.3,1,3267.5,6.87,-9.1,82,0,0,-0.57,0.398,47.13,11.29,76
"2023-01-09 01:45:00",28184,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",750.44,6.86,308.91,472.74,0.23,0.31,1,3237.2,6.87,-9.1,82.9,0,0,-0.57,0.4,47.28,11.299,76
"2023-01-09 02:00:00",28185,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",750.58,6.82,308.05,471.86,0.23,0.31,1,3246.2,6.87,-9.2,81.2,0,0,-0.57,0.394,46.88,11.272,76
"2023-01-09 02:15:00",28186,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",750.45,6.82,307.85,471.64,0.23,0.31,1,3248.3,6.87,-9.1,80.4,0,0,-0.58,0.395,46.95,11.272,76
"2023-01-09 02:30:00",28187,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",750.41,6.81,308.19,472.22,0.23,0.31,1,3244.7,6.87,-9.2,80.2,0,0,-0.58,0.397,47.05,11.281,76
"2023-01-09 02:45:00",28188,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",750.47,6.83,309.82,474.51,0.23,0.31,1,3227.7,6.87,-9.3,81.9,0,0,-0.57,0.395,46.94,11.281,76
"2023-01-09 03:00:00",28189,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",750.42,6.82,309.48,474.1,0.23,0.31,1,3231.3,6.88,-9.6,79.6,0,0,-0.57,0.396,46.97,11.281,76
"2023-01-09 03:15:00",28190,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",750.47,6.81,308.82,473.18,0.23,0.31,1,3238.2,6.87,-9.4,78.8,0,0,-0.56,0.395,46.91,11.29,76
"2023-01-09 03:30:00",28191,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",750.54,6.81,308.72,473.08,0.23,0.31,1,3239.2,6.87,-9.5,78,0,0,-0.57,0.398,47.1,11.29,76
"2023-01-09 03:45:00",28192,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",750.72,6.84,312.82,478.9,0.23,0.31,1,3196.7,6.87,-9.3,79.8,0,0,-0.57,0.397,47.06,11.308,76
"2023-01-09 04:00:00",28193,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",750.79,6.82,311.79,477.69,0.23,0.31,1,3207.2,6.87,-9.3,78.2,0,0,-0.57,0.396,47,11.272,76
"2023-01-09 04:15:00",28194,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",750.63,6.81,310.45,475.71,0.23,0.31,1,3221.2,6.87,-9.5,77.3,0,0,-0.56,0.395,46.93,11.29,76
"2023-01-09 04:30:00",28195,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",750.58,6.81,311,476.6,0.23,0.31,1,3215.4,6.87,-9.4,76.4,0,0,-0.57,0.399,47.18,11.281,76
"2023-01-09 04:45:00",28196,323,"COMPASS_OWC_UP","813IN-SITU AT600V229 8",750.45,6.82,312.36,478.47,0.23,0.31,1,3201.4,6.87,-9.5,79,0,0,-0.57,0.394,46.86,11.299,76
