"TOA5","Compass_PTR_W_311","CR1000X","28723","CR1000X.Std.05.01","CPU:COMPASS_v3.CR1X","60334","WaterLevel600C"
"TIMESTAMP","RECORD","PB","Statname","Aquatroll_IDC(1)","Barometric_Pressure600C","Temperature600C","Actual_Conductivity600C","Specific_Conductivity600C","Salinity600C","TDS600C","Water_Density600C","Resistivity600C","pH600C","pH_mV600C","pH_ORP600C","RDO_concen600C","RDO_perc_sat600C","RDO_part_Pressure600C","Pressure600C","Depth600C","Voltage_Ext600C","Battery_Int600C"
"TS","RN","","","","mmHg","C","uS/cm","uS/cm","PSU","ppt","g/cm3","ohm-cm","pH","mV","ORP- mV","mg/L","%Sat","Torr","PSI","cm","V","%"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-09-10 00:00:00",11185,311,"COMPASS_PTR_W","913IN-SITU AT600V229 8",748.65,17.48,1547.6,1807.1,0.93,1.17,0.999,646.14,6.84,-13.1,-382.2,0,0,-0.51,0.004,19.47,12.047,76
"2022-09-10 00:15:00",11186,311,"COMPASS_PTR_W","913IN-SITU AT600V229 8",748.63,17.47,1547.3,1807.3,0.93,1.17,0.999,646.3,6.84,-13.1,-382.1,0,0,-0.51,0.003,19.37,12.038,76
"2022-09-10 00:30:00",11187,311,"COMPASS_PTR_W","913IN-SITU AT600V229 8",748.71,17.48,1547.8,1807.5,0.93,1.17,0.999,646.09,6.84,-13.1,-382.1,0,0,-0.51,0.003,19.37,12.047,76
"2022-09-10 00:45:00",11188,311,"COMPASS_PTR_W","913IN-SITU AT600V229 8",748.74,17.48,1547.8,1807.5,0.93,1.17,0.999,646.06,6.84,-13.1,-382.2,0,0,-0.51,0.004,19.43,12.128,76
"2022-09-10 01:00:00",11189,311,"COMPASS_PTR_W","913IN-SITU AT600V229 8",748.74,17.48,1547.9,1807.5,0.93,1.17,0.999,646.05,6.84,-13.1,-382.2,0,0,-0.51,0.002,19.28,12.119,76
"2022-09-10 01:15:00",11190,311,"COMPASS_PTR_W","913IN-SITU AT600V229 8",748.64,17.47,1547.3,1807.3,0.93,1.17,0.999,646.29,6.84,-13.1,-382.1,0,0,-0.51,0.006,19.57,12.038,76
"2022-09-10 01:30:00",11191,311,"COMPASS_PTR_W","913IN-SITU AT600V229 8",748.67,17.48,1547.6,1807.3,0.93,1.17,0.999,646.17,6.84,-13.1,-382.2,0,0,-0.5,0.001,19.22,12.137,76
"2022-09-10 01:45:00",11192,311,"COMPASS_PTR_W","913IN-SITU AT600V229 8",748.65,17.48,1547.7,1807.4,0.93,1.17,0.999,646.11,6.84,-13.1,-382.2,0,0,-0.5,0.004,19.4,12.128,76
"2022-09-10 02:00:00",11193,311,"COMPASS_PTR_W","913IN-SITU AT600V229 8",748.65,17.48,1547.8,1807.5,0.93,1.17,0.999,646.06,6.84,-13.1,-382.3,0,0,-0.52,0.008,19.67,12.11,76
"2022-09-10 02:15:00",11194,311,"COMPASS_PTR_W","913IN-SITU AT600V229 8",748.73,17.46,1547.6,1807.8,0.93,1.18,0.999,646.17,6.84,-13.1,-382,0,0,-0.51,0.005,19.46,12.119,76
"2022-09-10 02:30:00",11195,311,"COMPASS_PTR_W","913IN-SITU AT600V229 8",748.69,17.47,1548,1807.8,0.93,1.18,0.999,646.01,6.84,-13.1,-382.2,0,0,-0.52,0.005,19.51,11.912,76
"2022-09-10 02:45:00",11196,311,"COMPASS_PTR_W","913IN-SITU AT600V229 8",748.65,17.48,1548,1807.9,0.93,1.18,0.999,645.97,6.84,-13.1,-382.2,0,0,-0.5,0.002,19.32,12.038,76
"2022-09-10 03:00:00",11197,311,"COMPASS_PTR_W","913IN-SITU AT600V229 8",748.65,17.48,1548.1,1807.9,0.93,1.18,0.999,645.95,6.84,-13.1,-382.2,0,0,-0.5,0.004,19.4,12.083,76
